chrom	bp	SNPID	avg_rank	med_rank	p20_rank	std_rank	var_rank	mad_rank	avg_rank_rel	med_rank_rel	p20_rank_rel	var_rank_rel	var_rank_weight	var_weighted_avg_rank	var_weighted_rel_avg_rank
scaffold_0	975628	911	3051.15	2385.5	494.6	3082.68939848	9502973.9275	1184.0	0.258879178687	0.202401153911	0.0419650432717	0.506470102899	0.493529897101	1505.83374554	0.127764614419
scaffold_0	977833	912	5537.95	4227.5	3169.8	3016.65648484	9100216.3475	1440.0	0.469875275751	0.358688274224	0.268946207365	0.485004751679	0.514995248321	2852.01793544	0.241983534315
scaffold_0	1085051	42	5089.15	4775.5	3423.0	2153.5211695	4637653.4275	1133.0	0.43179619888	0.405184116749	0.290429322926	0.24716818404	0.75283181596	3831.2740362	0.325069916528
scaffold_0	1188229	80	8426.3	8474.0	7317.2	1762.01603568	3104700.51	1046.5	0.714941455965	0.718988630579	0.620838282708	0.165467989154	0.834532010846	7032.01708299	0.596641530883
scaffold_0	1382574	148	6438.9	5933.5	4402.2	2592.8540819	6722892.29	1355.0	0.546317665026	0.503436280333	0.373510945189	0.358302987662	0.641697012338	4131.82289275	0.350570413435
scaffold_0	1382653	147	9336.4	9347.5	8360.2	1425.73522787	2032720.94	735.0	0.792160190056	0.793101985406	0.709333107076	0.108335810611	0.891664189389	8324.93353782	0.706340873733
scaffold_0	1478806	183	7037.65	6031.5	5185.0	2420.96520576	5861072.5275	1281.0	0.597119463771	0.511751230273	0.439928729001	0.312371477471	0.687628522529	4839.28887158	0.410596374646
scaffold_0	1770695	359	6998.45	7145.0	4856.4	2764.17764398	7640678.0475	1941.0	0.593793483794	0.606227727813	0.412048192771	0.407217259193	0.592782740807	4148.5603724	0.351990528797
scaffold_0	1772692	361	5973.2	4977.5	3758.6	2930.08072585	8585373.06	1130.5	0.506804683523	0.422323095198	0.318903784151	0.457565685258	0.542434314742	3240.06864882	0.274908251215
scaffold_0	1839423	396	7225.4	6357.0	5635.4	2133.01240972	4549741.94	931.5	0.613049380621	0.539368742576	0.478143560156	0.242482857061	0.757517142939	5473.36436459	0.464395415289
scaffold_0	1839752	397	2987.05	2357.0	572.2	2732.64349074	7467340.4475	1582.5	0.253440522654	0.199983030714	0.0485491260818	0.397979065678	0.602020934322	1798.26663187	0.152576500243
scaffold_0	1843353	399	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	1985492	434	5536.25	4697.5	3267.8	2768.66841415	7665524.7875	1224.0	0.469731036823	0.398566095367	0.277261157305	0.408541490013	0.591458509987	3274.46217591	0.277826419134
scaffold_0	2013537	438	3088.15	3136.5	838.8	2456.83756636	6036050.8275	1998.5	0.262018496521	0.266120821313	0.0711691837774	0.321697113665	0.678302886335	2094.70105844	0.177727902464
scaffold_0	2033974	441	4801.75	4261.5	2398.2	2825.33311089	7982507.1875	1410.0	0.407411335483	0.361573052774	0.203478703547	0.42543537081	0.57456462919	2758.91570821	0.234084142899
scaffold_0	2087605	452	9905.45	9974.5	9436.8	962.311772504	926043.9475	619.5	0.84044204989	0.846300695741	0.800678771424	0.0493543996813	0.950645600319	9416.57246168	0.79896253705
scaffold_0	2213688	464	8147.7	8472.5	6457.4	1709.29202011	2921679.21	1337.0	0.691303241134	0.718861360937	0.547887323944	0.155713693567	0.844286306433	6878.99153892	0.583657860081
scaffold_0	2239145	466	2870.4	1610.5	394.4	3492.44502319	12197172.24	1169.0	0.243543186832	0.136645172238	0.0334634311895	0.650059984022	0.349940015978	1004.46782186	0.0852255066914
scaffold_0	2278458	469	10402.3	10998.0	9453.0	1231.37301822	1516279.51	483.0	0.882597997624	0.933141014763	0.802053283557	0.080811569653	0.919188430347	9561.673809	0.811273868064
scaffold_0	2290821	471	3586.05	3198.0	1565.6	2467.84173875	6090242.8475	1725.0	0.304263533005	0.271338876633	0.132835567623	0.324585329307	0.675414670693	2422.07077984	0.205504053949
scaffold_0	2325356	473	8580.5	8310.5	6987.6	1682.16198685	2829668.95	1331.0	0.728024775157	0.705116239606	0.592872900051	0.15080991858	0.84919008142	7286.47549362	0.618231418091
scaffold_0	2337493	475	8788.9	9003.5	7821.2	1501.36127897	2254085.69	1066.0	0.745706770745	0.763914814186	0.663600882403	0.120133657113	0.879866342887	7733.057301	0.656122289242
scaffold_0	2339295	476	3586.05	3198.0	1565.6	2467.84173875	6090242.8475	1725.0	0.304263533005	0.271338876633	0.132835567623	0.324585329307	0.675414670693	2422.07077984	0.205504053949
scaffold_0	2365003	481	1758.2	881.5	469.8	2245.84626811	5043825.46	469.0	0.149176989649	0.0747921262515	0.0398608518581	0.268815511778	0.731184488222	1285.56856719	0.109075900831
scaffold_0	2558766	484	8503.35	8730.0	7618.6	1137.8913953	1294796.8275	861.0	0.721478873239	0.740709316138	0.646410996097	0.0690074378253	0.930992562175	7916.55560357	0.671691464752
scaffold_0	2562119	487	5974.1	5874.0	3074.2	3413.58228112	11652543.99	2673.0	0.506881045308	0.498387917869	0.260834888851	0.621033499479	0.378966500521	2263.98377077	0.192090935921
scaffold_0	2582537	488	3136.7	2844.5	1329.8	2333.25337458	5444071.31	1230.0	0.266137790599	0.241345664348	0.112828779908	0.29014699794	0.70985300206	2226.59591156	0.188918709618
scaffold_0	2639048	489	10599.0	10727.5	9876.6	880.987570854	776139.1	546.0	0.899287290005	0.910190055999	0.837994230443	0.0413650771685	0.958634922832	10160.5715471	0.862088201857
scaffold_0	2782878	493	8379.1	8166.0	6413.4	1823.9591525	3326826.99	1524.0	0.710936704565	0.692855930765	0.544154081113	0.177306432787	0.822693567213	6893.43166904	0.584883053541
scaffold_0	2953612	496	6734.95	6179.0	5263.8	1775.69300486	3153085.6475	792.0	0.571436450025	0.524266078398	0.446614627524	0.168046721429	0.831953278571	5603.16373351	0.475408428094
scaffold_0	3566074	520	3962.6	3110.5	2240.6	2507.03371338	6285218.04	873.5	0.336212455456	0.263914814186	0.190106906499	0.334976719051	0.665023280949	2635.22125309	0.223589110223
scaffold_0	3664430	526	4061.1	3382.5	2162.4	2633.40306258	6934811.69	1372.5	0.34456982861	0.286993042593	0.183471915832	0.369597435183	0.630402564817	2560.12785598	0.217217703714
scaffold_0	3704991	527	6094.45	5287.0	4865.6	1575.00604681	2480644.0475	712.5	0.517092312914	0.448583064653	0.412828779908	0.132208301904	0.867791698096	5288.71311446	0.448728416296
scaffold_0	3713924	529	7864.1	7717.0	5802.4	2318.67679723	5376262.09	1957.0	0.667240794163	0.654759884609	0.492312913626	0.286533040573	0.713466959427	5610.77551563	0.476054260617
scaffold_0	4218414	539	8033.15	7506.5	6088.0	2025.34518725	4102023.1275	1841.0	0.68158408281	0.636899711522	0.516545053453	0.218621253865	0.781378746135	6276.93267451	0.532575316012
scaffold_0	4218523	538	2736.55	1704.0	1326.8	2093.9093217	4384456.2475	598.5	0.232186492449	0.144578313253	0.112574240624	0.233673797673	0.766326202327	2097.08996898	0.17793059299
scaffold_0	4314606	548	3973.15	3148.5	1767.0	2845.85695837	8098901.8275	1580.5	0.337107585271	0.267138978449	0.149923638215	0.431638734699	0.568361265301	2258.18456123	0.191598893707
scaffold_0	4493469	562	4916.65	3392.0	2193.8	3336.40489562	11131597.6275	1672.0	0.417160190056	0.287799083659	0.18613609367	0.593269163826	0.406730836174	1999.75316567	0.16967191292
scaffold_0	4548451	569	5372.3	5072.0	3943.0	1974.16190066	3897315.21	1106.5	0.455820464958	0.43034108264	0.334549465468	0.207711149215	0.792288850785	4256.41339307	0.361141472346
scaffold_0	4651990	586	7249.65	7333.0	6434.4	1095.6667502	1200485.6275	609.5	0.615106906499	0.62217885627	0.5459358561	0.0639810320356	0.936018967964	6785.8099111	0.575751731809
scaffold_0	4731053	591	3973.15	3148.5	1767.0	2845.85695837	8098901.8275	1580.5	0.337107585271	0.267138978449	0.149923638215	0.431638734699	0.568361265301	2258.18456123	0.191598893707
scaffold_0	4757604	595	4040.9	3119.0	2289.4	2355.05938142	5546304.69	844.0	0.342855930765	0.264636008824	0.194247412184	0.295595623905	0.704404376095	2846.42764336	0.241509218001
scaffold_0	4850717	599	6401.65	6025.0	4907.2	1878.25723145	3527850.2275	1128.0	0.543157135585	0.511199728491	0.416358391312	0.188020158886	0.811979841114	5198.01074987	0.441032644652
scaffold_0	4883372	604	7639.25	7250.5	6240.0	1729.10326109	2989798.0875	1318.0	0.648163074835	0.615179025963	0.529441710504	0.159344154427	0.840655845573	6421.98016829	0.544882077744
scaffold_0	4943735	605	1800.4	1263.5	340.6	2466.4283975	6083269.04	808.0	0.152757508909	0.107203461734	0.028898693365	0.324213653553	0.675786346447	1216.68573814	0.103231438838
scaffold_0	4994887	607	2042.65	1931.0	474.6	1814.47841748	3292331.9275	1049.5	0.173311556083	0.163838452401	0.0402681147124	0.175467985372	0.824532014628	1684.23031968	0.142900926496
scaffold_0	5071719	616	8884.55	9120.0	7926.0	1453.07337994	2111422.2475	942.0	0.75382233158	0.773799423044	0.672492788054	0.112530272219	0.887469727781	7884.76916995	0.668994499402
scaffold_0	5252725	622	2360.95	1584.5	130.6	2881.98226009	8305821.7475	1024.5	0.200318174105	0.134439165111	0.0110809434923	0.442666730143	0.557333269857	1315.83598347	0.111643982986
scaffold_0	5455016	629	8221.95	8126.5	7288.0	1671.09028706	2792542.7475	971.5	0.69760308841	0.689504496861	0.618360767012	0.148831242037	0.851168757963	6998.26696953	0.593777954313
scaffold_0	5455119	628	2153.85	753.0	161.8	2757.13021591	7601767.0275	715.0	0.182746478873	0.0638893602579	0.0137281520448	0.40514345909	0.59485654091	1281.23176064	0.108707938286
scaffold_0	5472316	631	6150.0	5045.0	3730.4	2706.14221725	7323205.7	1813.5	0.521805531987	0.428050229085	0.316511114882	0.390297266174	0.609702733826	3749.67181303	0.318146259378
scaffold_0	5562787	634	3665.1	2965.5	1641.6	2789.00924882	7778572.59	1095.5	0.310970643136	0.251612082131	0.139283896148	0.41456648099	0.58543351901	2145.67239052	0.18205263792
scaffold_0	5570032	638	5798.2	5539.5	3438.2	2727.24873453	7437885.66	1602.5	0.491956558629	0.470006787714	0.291718988631	0.396409244549	0.603590755451	3499.73991826	0.296940430872
scaffold_0	5581549	644	4702.35	4402.5	3285.6	2438.71556921	5947333.6275	617.5	0.398977600543	0.373536399118	0.278771423723	0.316968845466	0.683031154534	3211.85154952	0.272514131132
scaffold_0	5581602	643	3671.4	3196.5	1892.0	1881.68050954	3540721.54	1293.5	0.311505175632	0.271211606991	0.160529441711	0.188706147821	0.811293852179	2978.58424889	0.252722233912
scaffold_0	5585671	645	9489.45	10387.5	8088.6	1885.05266438	3553423.5475	1000.5	0.805145935856	0.88134227049	0.686288817241	0.189383113484	0.810616886516	7692.30841375	0.652664891715
scaffold_0	5788945	653	6438.9	5933.5	4402.2	2592.8540819	6722892.29	1355.0	0.546317665026	0.503436280333	0.373510945189	0.358302987662	0.641697012338	4131.82289275	0.350570413435
scaffold_0	5944335	664	8319.85	8512.5	7227.0	1608.42013401	2587015.3275	1186.5	0.705909553708	0.722255218055	0.613185134906	0.137877461215	0.862122538785	7172.73020431	0.608580536595
scaffold_0	6050202	671	4707.9	4526.0	3037.6	2295.65707152	5270041.39	1042.0	0.399448498218	0.384014932971	0.257729509588	0.280871906567	0.719128093433	3385.58315107	0.287254636948
scaffold_0	6157536	674	8697.9	8431.0	7153.8	1658.98670579	2752236.89	1279.5	0.7379857458	0.715340234176	0.606974376379	0.146683102733	0.853316897267	7422.06504074	0.629735706833
scaffold_0	6157608	673	5645.4	4942.0	3704.4	2848.8441235	8115912.84	1258.0	0.478992024436	0.419311047005	0.314305107755	0.432545352913	0.567454647087	3203.50846467	0.271806250184
scaffold_0	6207653	679	9247.95	9179.5	8290.8	1360.13765756	1849974.4475	1174.0	0.784655523502	0.778847785508	0.703444764975	0.0985961611527	0.901403838847	8336.13763147	0.707291501058
scaffold_0	6238792	49712	4708.9	3786.5	1719.6	3291.13594219	10831575.79	2257.0	0.399533344646	0.321270999491	0.145901917529	0.577279212462	0.422720787538	1990.54991644	0.168891050096
scaffold_0	6248669	681	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	6251288	682	8986.05	9269.5	7884.8	1337.58575333	1789135.6475	932.5	0.762434244018	0.786483964025	0.668997115221	0.0953536990002	0.904646301	8129.1968931	0.689733318607
scaffold_0	6283697	683	3962.6	3110.5	2240.6	2507.03371338	6285218.04	873.5	0.336212455456	0.263914814186	0.190106906499	0.334976719051	0.665023280949	2635.22125309	0.223589110223
scaffold_0	6310335	686	3175.3	838.5	397.0	3831.52934349	14680617.11	724.5	0.269412862718	0.071143729849	0.0336840319023	0.782417558445	0.217582441555	690.88952667	0.0586195084566
scaffold_0	6310436	685	7613.25	6630.5	4907.8	2956.20755149	8739163.0875	2200.0	0.645957067707	0.562574240624	0.416409299169	0.465762072162	0.534237927838	4067.28690411	0.345094765324
scaffold_0	6373968	691	4381.5	3091.5	1953.8	3135.23781395	9829716.15	1431.0	0.37175462413	0.262302732055	0.165772950959	0.523884142789	0.476115857211	2086.10162837	0.17699827154
scaffold_0	6387606	692	6171.1	5968.5	4382.4	2129.63271246	4535335.49	1519.5	0.523595791617	0.506405905311	0.371830985915	0.241715051501	0.758284948499	4679.45224568	0.397034807881
scaffold_0	6518100	700	5500.0	5215.0	3943.2	2040.49484194	4163619.2	825.0	0.46665535381	0.442474121839	0.334566434753	0.221904075581	0.778095924419	4279.5275843	0.363102628907
scaffold_0	6590796	710	6486.75	4827.5	3633.2	3389.35586616	11487733.1875	2023.0	0.550377566604	0.409596131003	0.308264042084	0.612249749808	0.387750250192	2515.23893543	0.213409039151
scaffold_0	6609658	712	4765.6	4224.5	2714.4	2592.23452643	6719679.84	1626.5	0.404344137112	0.35843373494	0.230307144069	0.35813177706	0.64186822294	3058.88720324	0.259535652744
scaffold_0	6689448	716	7331.15	7331.5	6276.6	1511.05004136	2283272.2275	888.0	0.622021890378	0.622051586628	0.532547089768	0.1216891816	0.8783108184	6439.02835631	0.546328555601
scaffold_0	6723862	718	9155.6	9369.0	7860.0	1745.88044837	3048098.54	1344.5	0.77681995588	0.794926183608	0.666892923808	0.162451332917	0.837548667083	7668.26057634	0.650624518611
scaffold_0	6817038	723	2777.9	2191.0	805.6	2330.79554873	5432607.89	1440.0	0.235694892245	0.185898523672	0.0683522823689	0.289536043985	0.710463956015	1973.59782342	0.167452725557
scaffold_0	6844277	726	8620.0	8834.5	7336.6	1292.0485672	1669389.5	1017.0	0.731376209062	0.74957576786	0.622484303411	0.0889717133072	0.911028286693	7853.06383129	0.666304414669
scaffold_0	6844328	725	7736.2	7295.5	6108.2	2305.62190309	5315892.36	1375.0	0.656388936026	0.618997115221	0.518258951298	0.283315577956	0.716684422044	5544.41402582	0.470423725252
scaffold_0	6854707	728	3973.15	3148.5	1767.0	2845.85695837	8098901.8275	1580.5	0.337107585271	0.267138978449	0.149923638215	0.431638734699	0.568361265301	2258.18456123	0.191598893707
scaffold_0	6881192	731	2951.55	1276.5	499.2	3721.34937187	13848441.1475	784.5	0.250428474461	0.108306465298	0.0423553368403	0.738065942985	0.261934057015	773.111465982	0.0655957463077
scaffold_0	6895545	733	7373.0	6731.5	5239.6	2568.90437736	6599269.7	1612.5	0.625572713389	0.571143729849	0.444561343967	0.351714403251	0.648285596749	4779.80970483	0.405549779809
scaffold_0	6926342	736	6689.55	6545.0	4931.2	2042.8456005	4173218.1475	1139.5	0.567584422196	0.555319871033	0.418394705583	0.222415660688	0.777584339312	5201.68931705	0.441344757937
scaffold_0	6926455	735	8608.7	8154.0	7411.2	1528.97704692	2337770.81	1426.0	0.730417444426	0.69183777363	0.628813846937	0.124593735785	0.875406264215	7536.10990675	0.639412006342
scaffold_0	6932348	738	4276.75	3242.5	2848.0	2366.04038163	5598147.0875	465.5	0.362866960801	0.275114542678	0.241642626845	0.298358614164	0.701641385836	3000.74479687	0.25460247725
scaffold_0	6951128	742	8574.3	8360.0	6212.0	2428.47497619	5897490.71	2347.5	0.727498727304	0.709316137791	0.527066010521	0.31431241941	0.68568758059	5879.29102226	0.498836842207
scaffold_0	6980325	749	8474.05	8768.0	7176.6	1463.83542364	2142814.1475	1033.0	0.7189928729	0.7439334804	0.608908874936	0.114203333615	0.885796666385	7506.28524078	0.636881489969
scaffold_0	7079737	755	9241.3	9664.0	8034.0	1267.44613692	1606419.71	650.0	0.784091294756	0.819955879857	0.681656202274	0.0856156780003	0.914384322	8450.0998349	0.716960786942
scaffold_0	7090644	759	4531.45	3830.5	3024.6	1931.66861741	3731343.6475	808.5	0.384477346004	0.325004242321	0.256626506024	0.198865535728	0.801134464272	3630.30076813	0.308018052615
scaffold_0	7345418	781	3586.05	3198.0	1565.6	2467.84173875	6090242.8475	1725.0	0.304263533005	0.271338876633	0.132835567623	0.324585329307	0.675414670693	2422.07077984	0.205504053949
scaffold_0	7360428	782	4621.6	3891.5	2892.2	2840.07519971	8066027.14	1099.0	0.392126251485	0.330179874427	0.245392838961	0.429886646722	0.570113353278	2634.83587351	0.223556412142
scaffold_0	7560767	786	2153.85	753.0	161.8	2757.13021591	7601767.0275	715.0	0.182746478873	0.0638893602579	0.0137281520448	0.40514345909	0.59485654091	1281.23176064	0.108707938286
scaffold_0	7591414	788	3515.0	2603.5	958.4	3052.85610535	9319930.4	1661.0	0.298235194298	0.220897675208	0.081316816562	0.496714622676	0.503285377324	1769.04810129	0.150097412294
scaffold_0	7651979	791	5990.05	5219.5	4429.0	2310.77803943	5339695.1475	831.0	0.508234345834	0.442855930765	0.375784829459	0.284584170328	0.715415829672	4285.37659053	0.363598896193
scaffold_0	7715450	794	5189.1	4514.5	3412.6	2575.23340496	6631827.09	1102.5	0.440276599355	0.38303919905	0.289546920075	0.353449580553	0.646550419447	3355.01478155	0.284661019986
scaffold_0	7848655	796	5253.15	4633.0	3419.8	2462.90390139	6065895.6275	1048.5	0.445711013066	0.393093500764	0.290157814356	0.323287720883	0.676712279117	3554.87110904	0.30161811548
scaffold_0	7851619	799	9212.65	9220.0	7815.8	1577.73173496	2489237.4275	1276.0	0.781660444595	0.782284065841	0.663142711692	0.132666294327	0.867333705673	7990.44186357	0.677960449989
scaffold_0	7961061	808	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	8123819	815	4942.3	4430.5	2561.4	2613.53079377	6830543.21	1831.5	0.419336500933	0.375912099101	0.217325640591	0.364040346613	0.635959653387	3143.10339493	0.266681095786
scaffold_0	8202971	819	3078.65	2330.0	1301.6	2046.93999118	4189963.3275	1535.5	0.261212455456	0.197692177159	0.11043611064	0.223308111104	0.776691888896	2391.16248375	0.202881595431
scaffold_0	8265416	822	2186.15	1596.0	960.6	1847.2966539	3412504.9275	890.5	0.185487018497	0.135414899033	0.0815034787035	0.181872720578	0.818127279422	1788.54895191	0.151751989811
scaffold_0	8281864	826	5679.2	5253.0	3052.8	2849.35720119	8118836.46	1538.5	0.481859833701	0.445698286102	0.259019175293	0.432701170043	0.567298829957	3221.80351509	0.273358519862
scaffold_0	8309973	831	4577.65	3865.0	2196.0	2818.76649042	7945444.5275	1521.0	0.388397250976	0.327931444086	0.186322755812	0.423460080825	0.576539919175	2639.19796101	0.223926519685
scaffold_0	8482211	844	6202.75	6503.5	4825.6	1468.59473222	2156770.4875	1042.0	0.526281181062	0.551798744273	0.40943492279	0.114947150131	0.885052849869	5489.76156453	0.465786659132
scaffold_0	8761802	858	7866.6	7844.5	6088.6	1943.90901022	3778782.24	1630.5	0.667452910232	0.665577804174	0.51659596131	0.201393820979	0.798606179021	6282.31536788	0.533032018317
scaffold_0	9069175	869	4758.75	4546.0	3304.6	2095.22895825	4389984.3875	853.0	0.40376293908	0.385711861531	0.280383505854	0.233968425192	0.766031574808	3645.35275662	0.309295160073
scaffold_0	9137024	873	6820.05	6714.0	4031.4	2763.59598124	7637462.7475	2433.0	0.578656881045	0.56965891736	0.3420498897	0.407045896698	0.592954103302	4043.97663223	0.34311697202
scaffold_0	9247428	878	8562.25	8367.5	7358.4	1610.98146715	2595261.2875	1335.0	0.726476327847	0.709952486	0.62433395554	0.138316937556	0.861683062444	7377.94580141	0.625992346972
scaffold_0	9280038	881	8138.2	8026.0	6927.8	1644.36199178	2703926.36	1006.5	0.690497200068	0.68097743085	0.587799083659	0.144108346737	0.855891653263	6965.41745258	0.590990790139
scaffold_0	9454592	888	6651.8	5797.0	4326.2	2580.93180073	6661208.96	1836.0	0.56438146954	0.491854742915	0.367062616664	0.355015515473	0.644984484527	4290.30779417	0.364017291208
scaffold_0	9693475	901	8207.6	7839.0	7018.8	1354.56581235	1834848.54	826.5	0.696385542169	0.665111148821	0.595520108603	0.0977900114162	0.902209988584	7404.9787023	0.62828599205
scaffold_0	9988197	922	9970.25	9985.0	8991.4	1087.6098048	1182895.0875	1023.5	0.845940098422	0.847191583234	0.762888172408	0.0630435273479	0.936956472652	9341.69027146	0.792609050692
scaffold_0	10060846	3	6714.25	7533.0	5019.2	2190.66012597	4798991.7875	934.5	0.569680128967	0.639148141863	0.425861191244	0.255766866559	0.744233133441	4996.96731621	0.42397482744
scaffold_0	10146294	13	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	10564788	22	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	10739396	31	9286.05	9625.5	7531.4	1585.28106262	2513116.0475	1222.5	0.787888172408	0.816689292381	0.639012387578	0.133938928264	0.866061071736	8042.28641519	0.682359275003
scaffold_0	10759207	34	6849.75	6406.0	5222.4	2150.68516699	4625446.6875	1050.5	0.581176819956	0.543526217546	0.443101985406	0.246517614133	0.753482385867	5161.1659726	0.437906496911
scaffold_0	10759267	33	5148.2	3635.0	1849.6	3769.09553607	14206081.16	2174.5	0.436806380451	0.308416765654	0.156931953165	0.757126710205	0.242873289795	1250.36027052	0.106088602624
scaffold_0	10793676	40	10256.6	10597.0	9304.2	1147.10206172	1315843.14	621.5	0.87023587307	0.899117597149	0.789428135076	0.0701291212203	0.92987087878	9537.31365529	0.809206996037
scaffold_0	11143334	49	3631.85	3222.5	1494.2	2585.50862066	6684854.8275	1472.0	0.308149499406	0.273417614118	0.126777532666	0.356275744644	0.643724255356	2337.90993682	0.198363307044
scaffold_0	11143423	48	3524.5	1738.0	1275.0	3571.02648408	12752230.15	717.5	0.299041235364	0.147463091804	0.108179195656	0.67964232729	0.32035767271	1129.10061747	0.0958001542056
scaffold_0	11150252	51	2629.5	1678.0	570.6	2950.44505965	8705126.05	1172.5	0.223103682335	0.142372306126	0.048413371797	0.463948035628	0.536051964372	1409.54864032	0.119595167174
scaffold_0	11258340	59	4614.65	4298.0	1926.6	3149.13588584	9917056.8275	2056.5	0.39153656881	0.364669947395	0.163465128118	0.528539047902	0.471460952098	2175.6272826	0.184594203513
scaffold_0	11423979	67	7795.7	7406.0	6548.8	1573.3880672	2475550.01	1073.5	0.66143729849	0.628372645512	0.55564228746	0.131936810293	0.868063189707	6767.160208	0.574169371118
scaffold_0	11578415	72	4436.05	4408.0	2713.6	2032.96980979	4132966.2475	1196.0	0.376382996776	0.374003054471	0.230239266927	0.220270397101	0.779729602899	3458.91950494	0.293476964614
scaffold_0	12032838	81	9340.15	9967.0	8487.2	1534.98841282	2356189.4275	754.5	0.792478364161	0.845664347531	0.720108603428	0.125575373657	0.874424626343	8167.25717374	0.692962597467
scaffold_0	12808306	102	8299.4	8157.5	7357.0	1300.79588714	1692069.94	753.5	0.704174444256	0.692134736128	0.624215170541	0.0901804890934	0.909819510907	7550.95604882	0.640671648466
