chrom	bp	SNPID	avg_rank	med_rank	p20_rank	std_rank	var_rank	mad_rank	avg_rank_rel	med_rank_rel	p20_rank_rel	var_rank_rel	var_rank_weight	var_weighted_avg_rank	var_weighted_rel_avg_rank
scaffold_0	959745	897	4309.75	3540.0	3073.8	2080.8207245	4329814.8875	1026.5	0.365666892924	0.300356354997	0.26080095028	0.247509514811	0.752490485189	3243.04586854	0.275160857674
scaffold_0	973149	907	4884.45	4471.0	3514.8	2458.64313138	6044926.0475	887.5	0.414428135076	0.379348379433	0.298218225013	0.345552119885	0.654447880115	3196.61794803	0.27122161446
scaffold_0	973178	906	7576.05	7103.5	5923.0	2102.68294032	4421275.5475	1435.5	0.642800780587	0.602706601052	0.502545392839	0.252737771485	0.747262228515	5661.29600634	0.480340743793
scaffold_0	975628	911	2205.65	1757.0	1163.8	1589.84603893	2527610.4275	692.0	0.187141523842	0.149075173935	0.0987442728661	0.144488308807	0.855511691193	1886.95936168	0.160101761554
scaffold_0	977833	912	5582.95	4875.5	3639.4	2628.66622976	6909886.1475	972.0	0.473693365009	0.413668759545	0.308790089937	0.394996694363	0.605003305637	3377.7032052	0.286586051689
scaffold_0	1085051	42	6186.1	5554.5	3953.0	2586.08903366	6687856.49	1325.5	0.524868488037	0.471279484134	0.335397929747	0.382304592223	0.617695407777	3821.12556205	0.324208854747
scaffold_0	1188229	80	8499.9	8232.5	7353.0	1477.68815722	2183562.29	1005.5	0.721186153063	0.698498218225	0.623875784829	0.124821142936	0.875178857064	7438.93276716	0.631166873168
scaffold_0	1382574	148	6435.1	5276.5	4363.0	2784.94182884	7755900.99	1872.0	0.5459952486	0.447692177159	0.370184965213	0.443358282244	0.556641717756	3582.04511793	0.303923733067
scaffold_0	1382653	147	8673.55	8748.0	7787.2	1114.20444601	1241451.5475	788.5	0.735919735279	0.742236551841	0.660716103852	0.0709663295469	0.929033670453	8058.01999236	0.683694212825
scaffold_0	1478806	183	8009.35	7512.5	6423.4	2050.14678194	4203101.8275	1522.0	0.679564737825	0.63740879009	0.545002545393	0.240266090135	0.759733909865	6084.97479098	0.516288375274
scaffold_0	1770695	359	6105.05	4955.5	4312.0	2572.68685376	6618717.6475	900.5	0.51799168505	0.420456473782	0.365857797387	0.378352339804	0.621647660196	3795.19004788	0.322008319012
scaffold_0	1772692	361	4763.9	4354.5	3353.8	2076.04361467	4309957.09	974.0	0.404199898184	0.369463770575	0.28455795011	0.246374363782	0.753625636218	3590.19716838	0.304615405428
scaffold_0	1839423	396	6409.1	6300.0	5345.4	1373.72256661	1887113.69	938.0	0.543789241473	0.534532496182	0.453538096046	0.107874956769	0.892125043231	5717.71861457	0.485128000558
scaffold_0	1839752	397	3855.65	2976.5	1248.2	3300.37146811	10892451.8275	2209.5	0.327138129985	0.252545392839	0.105905311386	0.622656057355	0.377343942645	1454.90617246	0.123443591758
scaffold_0	1843353	399	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	1985492	434	6917.85	6096.0	4657.0	2694.6992091	7261403.8275	1491.5	0.5869548617	0.517223824877	0.395129815035	0.415090849122	0.584909150878	4046.3137694	0.343315269761
scaffold_0	2013537	438	5165.15	3072.5	1971.0	3721.07991415	13846435.7275	1643.5	0.438244527405	0.260690649924	0.16723230952	0.791517577038	0.208482422962	1076.84298696	0.0913662809233
scaffold_0	2033974	441	5189.1	4068.5	3073.4	2984.78437915	8908937.79	1005.0	0.440276599355	0.345197692177	0.260767011709	0.509270471643	0.490729528357	2546.4445956	0.216056727948
scaffold_0	2087605	452	10220.75	10275.5	9597.4	907.611584049	823758.7875	694.5	0.867194128627	0.871839470558	0.814305107755	0.0470893428733	0.952910657127	9739.46159883	0.826358526967
scaffold_0	2213688	464	9208.15	9010.0	8407.4	1033.52833899	1068180.8275	648.5	0.781278635669	0.764466315968	0.713337858476	0.0610614830459	0.938938516954	8645.88670489	0.733572603503
scaffold_0	2239145	466	2641.4	1475.0	393.2	2993.21097486	8959311.94	1141.0	0.224113354828	0.125148481249	0.033361615476	0.512150059281	0.487849940719	1288.60683341	0.109333686867
scaffold_0	2278458	469	10065.6	10352.0	8787.2	1418.50655268	2012160.84	1092.5	0.854030205328	0.878330222298	0.745562531817	0.115023151375	0.884976848625	8907.82296752	0.755796959742
scaffold_0	2290821	471	4518.1	3095.5	1405.6	3641.64394059	13261570.59	2230.0	0.38334464619	0.262642117767	0.119260139148	0.758084349481	0.241915650519	1092.99910061	0.092737069456
scaffold_0	2325356	473	7419.95	6953.5	6234.4	1456.56941046	2121594.4475	753.0	0.629556253182	0.589979636857	0.528966570507	0.121278813522	0.878721186478	6520.06726761	0.55320441775
scaffold_0	2337493	475	9053.25	9225.0	7400.0	1293.59568162	1673389.7875	916.5	0.768135923978	0.782708297981	0.627863566944	0.0956576447621	0.904342355238	8187.23742756	0.694657850633
scaffold_0	2339295	476	4518.1	3095.5	1405.6	3641.64394059	13261570.59	2230.0	0.38334464619	0.262642117767	0.119260139148	0.758084349481	0.241915650519	1092.99910061	0.092737069456
scaffold_0	2365003	481	2312.95	1564.5	730.8	2488.96975624	6194970.4475	902.0	0.196245545563	0.132742236552	0.0620057695571	0.354129257155	0.645870742845	1493.86673466	0.126749256292
scaffold_0	2558766	484	9395.25	9669.0	8533.8	1143.60775072	1307838.6875	768.5	0.797153402342	0.820380111997	0.724062446971	0.0747612836588	0.925238716341	8692.8490497	0.73755719071
scaffold_0	2562119	487	3846.2	3065.0	1843.4	2765.13394974	7645965.76	1380.0	0.32633633124	0.260054301714	0.156405905311	0.437073945351	0.562926054649	2165.12619139	0.183703223434
scaffold_0	2582537	488	2585.7	1723.0	747.4	2219.77595942	4927405.31	1443.5	0.21938740879	0.146190395384	0.0634142202613	0.281670170491	0.718329829509	1857.38544016	0.157592519953
scaffold_0	2639048	489	8683.05	8258.0	7634.8	1632.00068857	2663426.2475	874.5	0.736725776345	0.700661802138	0.64778550823	0.152252083607	0.847747916393	7361.03754544	0.624557741849
scaffold_0	2782878	493	8239.8	8402.5	6949.6	1491.05846968	2223255.36	1136.0	0.699117597149	0.712922110979	0.589648735788	0.127090157375	0.872909842625	7192.60252127	0.610266631704
scaffold_0	2953612	496	6442.1	6021.5	5146.2	1723.83748944	2971615.69	901.5	0.546589173596	0.510902765994	0.436636687595	0.169869423231	0.830130576769	5347.7841886	0.453740385933
scaffold_0	3566074	520	4309.75	3540.0	3073.8	2080.8207245	4329814.8875	1026.5	0.365666892924	0.300356354997	0.26080095028	0.247509514811	0.752490485189	3243.04586854	0.275160857674
scaffold_0	3664430	526	5569.25	4155.0	3613.6	2569.65184169	6603110.5875	1108.5	0.472530968946	0.352536908196	0.306601052096	0.377460177911	0.622539822089	3467.07990417	0.294169345339
scaffold_0	3704991	527	7495.35	6978.5	5233.8	2131.06471687	4541436.8275	1792.5	0.63595367385	0.592100797556	0.444069234685	0.259606670245	0.740393329755	5549.50714418	0.470855858152
scaffold_0	3713924	529	7001.15	7107.0	5289.0	1735.97814718	3013620.1275	1294.5	0.59402256915	0.60300356355	0.448752757509	0.172270564669	0.827729435331	5795.05793617	0.491689965736
scaffold_0	4218414	539	7082.8	5958.5	5342.2	2278.42962586	5191241.56	1215.5	0.600950279993	0.505557441032	0.453266587477	0.296752104459	0.703247895541	4980.96419454	0.42261701973
scaffold_0	4218523	538	4560.55	3494.5	2647.0	2746.72955485	7544523.2475	990.5	0.386946377058	0.296495842525	0.224588494824	0.431275086115	0.568724913885	2593.69840602	0.22006604497
scaffold_0	4314606	548	3228.7	2939.5	2267.2	1758.85843944	3093583.01	516.0	0.273943661972	0.249406075004	0.192363821483	0.176841562452	0.823158437548	2657.73164731	0.225499036765
scaffold_0	4493469	562	4496.55	3353.0	2172.8	2971.77439378	8831443.0475	1633.0	0.381516205668	0.284490072968	0.184354318683	0.504840562602	0.495159437398	2226.50916823	0.188911349757
scaffold_0	4548451	569	4561.25	4120.5	2982.2	1645.52201064	2707742.6875	1183.0	0.387005769557	0.349609706431	0.253029017478	0.154785388343	0.845214611657	3855.23514742	0.327102931225
scaffold_0	4651990	586	7595.75	7154.5	6647.4	1359.31184336	1847728.6875	516.5	0.644472255218	0.607033768878	0.564008145257	0.105623552699	0.894376447301	6793.45989959	0.576400806006
scaffold_0	4731053	591	3228.7	2939.5	2267.2	1758.85843944	3093583.01	516.0	0.273943661972	0.249406075004	0.192363821483	0.176841562452	0.823158437548	2657.73164731	0.225499036765
scaffold_0	4757604	595	4589.95	4239.5	2805.8	2300.2529312	5291163.5475	1201.5	0.38944086204	0.359706431359	0.238062107585	0.302464044412	0.697535955588	3201.65515935	0.271649003848
scaffold_0	4850717	599	8067.6	7795.5	6163.4	2099.00000953	4405801.04	1632.0	0.684507042254	0.661420329204	0.522942474122	0.251853186822	0.748146813178	6035.74923	0.51211176226
scaffold_0	4883372	604	7785.7	7544.0	6501.6	1848.01932079	3415175.41	808.5	0.66058883421	0.640081452571	0.55163753606	0.195225068666	0.804774931334	6265.73618289	0.531625333691
scaffold_0	4943735	605	2100.1	1088.5	469.8	2072.39501302	4294821.09	915.5	0.17818598337	0.0923553368403	0.0398608518581	0.24550912956	0.75449087044	1584.50627701	0.134439697693
scaffold_0	4994887	607	2434.7	1407.5	324.4	3060.66572987	9367674.71	1093.0	0.206575598167	0.119421347361	0.027524181232	0.535493706457	0.464506293543	1130.93347289	0.0959556654411
scaffold_0	5071719	616	10799.85	10912.5	10360.8	644.733919924	415681.8275	297.0	0.916328695062	0.925886645172	0.879076870864	0.023762033739	0.976237966261	10543.2235999	0.894554861694
scaffold_0	5252725	622	3676.8	2507.0	1067.8	3039.19126743	9236683.56	1628.5	0.311963346343	0.212709994909	0.0905990157814	0.528005729067	0.471994270933	1735.42853537	0.147244912215
scaffold_0	5455016	629	7405.15	7259.5	6238.0	1457.32454433	2123794.8275	426.5	0.628300526048	0.615942643815	0.529272017648	0.121404596033	0.878595403967	6506.13075569	0.552021954496
scaffold_0	5455119	628	3478.25	2628.0	902.2	3109.53171515	9669187.4875	1679.5	0.295117088071	0.222976412693	0.0765484473104	0.552729381239	0.447270618761	1555.7190297	0.131997202588
scaffold_0	5472316	631	5511.7	4837.5	3426.2	2498.43533236	6242179.11	1357.0	0.467648057017	0.410444595283	0.290700831495	0.356827892883	0.643172107117	3544.9717028	0.300778186221
scaffold_0	5562787	634	4406.3	3592.5	2523.4	2582.1727692	6667616.21	1436.5	0.373858815544	0.304810792466	0.214101476328	0.381147576966	0.618852423034	2726.84943161	0.231363433872
scaffold_0	5570032	638	5972.05	5398.0	3830.8	2529.58740657	6398812.4475	1422.5	0.506707110131	0.458001018157	0.32502969625	0.365781680141	0.634218319859	3787.58351712	0.321362932048
scaffold_0	5581549	644	4365.65	3964.5	2578.0	2728.53593114	7444908.3275	1099.0	0.370409808247	0.336373663669	0.218734091295	0.425580699367	0.574419300633	2507.71361981	0.212770543001
scaffold_0	5581602	643	3593.35	2925.0	1954.6	1906.8016487	3635892.5275	1208.5	0.304882911929	0.248175801799	0.165840828101	0.207842140777	0.792157859223	2846.50044344	0.241515394828
scaffold_0	5585671	645	7265.2	7300.5	6452.6	1500.39380164	2251181.56	666.5	0.616426268454	0.619421347361	0.547480061089	0.12868653052	0.87131346948	6330.26661846	0.537100510645
scaffold_0	5788945	653	6435.1	5276.5	4363.0	2784.94182884	7755900.99	1872.0	0.5459952486	0.447692177159	0.370184965213	0.443358282244	0.556641717756	3582.04511793	0.303923733067
scaffold_0	5944335	664	8358.3	8068.5	6589.2	1859.15268604	3456448.71	1441.5	0.709171898863	0.684583404039	0.559070083149	0.197584415364	0.802415584636	6706.83018106	0.569050583834
scaffold_0	6050202	671	4385.3	4684.5	3376.8	1734.90928005	3009910.21	1057.5	0.372077040557	0.397463091804	0.286509417954	0.172058490965	0.827941509035	3630.77189957	0.308058026436
scaffold_0	6157536	674	8866.35	8891.0	7875.4	1059.91953822	1123429.4275	731.5	0.752278126591	0.75436959104	0.668199558799	0.0642197137175	0.935780286282	8296.95554128	0.703967040665
scaffold_0	6157608	673	4494.0	3387.0	2462.0	2772.42707749	7686351.9	1119.0	0.381299847276	0.287374851519	0.208891905651	0.43938257844	0.56061742156	2519.41469249	0.213763337221
scaffold_0	6207653	679	8584.1	8785.0	7717.2	1126.04790751	1267983.89	889.5	0.728330222298	0.745375869676	0.654776853894	0.07248302423	0.92751697577	7961.89847171	0.675538645147
scaffold_0	6238792	49712	5013.7	4054.5	2498.6	3171.11026456	10055940.31	1874.5	0.42539453589	0.344009842186	0.211997284914	0.574837717493	0.425162282507	2131.63613581	0.180861711845
scaffold_0	6248669	681	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	6251288	682	9195.7	9206.0	8508.8	1318.67092559	1738893.01	603.5	0.780222297641	0.781096215849	0.721941286272	0.0994020706188	0.900597929381	8281.62837921	0.702666585713
scaffold_0	6283697	683	4309.75	3540.0	3073.8	2080.8207245	4329814.8875	1026.5	0.365666892924	0.300356354997	0.26080095028	0.247509514811	0.752490485189	3243.04586854	0.275160857674
scaffold_0	6310335	686	2191.8	1357.5	503.4	2276.62881472	5183038.76	952.5	0.185966400815	0.115179025963	0.0427116918378	0.296283199644	0.703716800356	1542.40648302	0.130867680555
scaffold_0	6310436	685	4785.65	5005.5	3679.4	1343.95454815	1806213.8275	934.0	0.406045307993	0.424698795181	0.312183947056	0.103250397466	0.896749602534	4291.52973537	0.364120968553
scaffold_0	6373968	691	2741.45	2263.0	1346.0	1781.79371632	3174788.8475	1158.0	0.232602239946	0.192007466486	0.114203292041	0.181483612508	0.818516387492	2243.92175049	0.190388745163
scaffold_0	6387606	692	6291.35	5696.5	4524.0	2095.3859376	4390642.2275	1264.5	0.53379857458	0.483327676905	0.383845240115	0.250986648546	0.749013351454	4712.30514867	0.399822259348
scaffold_0	6518100	700	5316.85	4990.5	4093.4	1866.53862202	3483966.4275	988.0	0.451115730528	0.423426098761	0.347310368233	0.199157438018	0.800842561982	4257.95977567	0.361272677386
scaffold_0	6590796	710	5787.05	5767.0	3942.4	2191.4205775	4802324.1475	1713.5	0.491010520957	0.489309350076	0.334498557611	0.274520031594	0.725479968406	4198.38885116	0.356218297231
scaffold_0	6609658	712	2986.7	3247.5	1356.2	1704.93249426	2906794.81	1152.5	0.253410826404	0.275538774818	0.115068725607	0.166164002797	0.833835997203	2490.41797285	0.211303069137
scaffold_0	6689448	716	7486.45	7470.0	6714.6	1294.7196405	1676298.9475	689.0	0.635198540641	0.633802816901	0.569709825216	0.0958239439686	0.904176056031	6769.06883468	0.574331311274
scaffold_0	6723862	718	8551.7	8378.5	7296.4	1911.22798483	3652792.41	1733.0	0.725581198032	0.710885796708	0.619073477007	0.208808205569	0.791191794431	6766.03486844	0.574073890076
scaffold_0	6817038	723	2728.9	1762.0	946.4	2326.37948108	5412041.49	845.0	0.231537417275	0.149499406075	0.0802986594264	0.309373910463	0.690626089537	1884.64953574	0.159905781074
scaffold_0	6844277	726	9509.5	9992.5	8011.8	1410.40907187	1989253.75	443.0	0.806847106737	0.847827931444	0.679772611573	0.113713690606	0.886286309394	8428.13965918	0.715097544475
scaffold_0	6844328	725	6267.55	6243.0	4859.8	1704.10062716	2903958.9475	886.0	0.531779229594	0.529696249788	0.412336670626	0.166001893569	0.833998106431	5227.12483196	0.443502870521
scaffold_0	6854707	728	3228.7	2939.5	2267.2	1758.85843944	3093583.01	516.0	0.273943661972	0.249406075004	0.192363821483	0.176841562452	0.823158437548	2657.73164731	0.225499036765
scaffold_0	6881192	731	3462.3	2119.0	1292.0	2773.68255393	7693314.91	1236.5	0.293763787545	0.179789580859	0.109621584931	0.439780611906	0.560219388094	1939.6475874	0.164572169302
scaffold_0	6895545	733	7316.5	6593.5	4774.8	2753.19616991	7580089.15	1907.5	0.620778890209	0.55943492279	0.405124724249	0.433308175173	0.566691824827	4146.20073634	0.351790322106
scaffold_0	6926342	736	7010.3	6658.5	4960.8	2139.72545201	4578425.01	1241.0	0.594798913966	0.564949940608	0.420906159851	0.261721062509	0.738278937491	5175.55683549	0.439127510223
scaffold_0	6926455	735	9025.45	8684.5	7840.4	1679.32240725	2820123.7475	1005.5	0.76577719328	0.736848803665	0.66522993382	0.161209538649	0.838790461351	7570.4613694	0.642326605243
scaffold_0	6932348	738	4142.8	3480.5	2757.0	1836.47882101	3372654.46	1165.0	0.351501781775	0.295307992534	0.233921601901	0.19279440131	0.80720559869	3344.09135425	0.283734206198
scaffold_0	6951128	742	8449.9	7758.0	6893.6	1834.53816804	3365530.29	1023.5	0.716943831665	0.658238588155	0.584897335822	0.192387155295	0.807612844705	6824.24777647	0.579013047384
scaffold_0	6980325	749	9224.5	9438.5	8507.2	1141.73930912	1303568.65	689.0	0.782665874767	0.800823010351	0.721805531987	0.0745171912582	0.925482808742	8537.11616924	0.724343812085
scaffold_0	7079737	755	10177.45	10318.0	9198.0	1080.73389301	1167985.7475	688.5	0.863520278296	0.875445443747	0.780417444426	0.066766730953	0.933233269047	9497.93493406	0.805865852203
scaffold_0	7090644	759	4589.55	4156.0	2666.0	2420.42815376	5858472.4475	1387.5	0.389406923469	0.352621754624	0.226200576956	0.334893687303	0.665106312697	3052.53867744	0.258997003007
scaffold_0	7345418	781	4518.1	3095.5	1405.6	3641.64394059	13261570.59	2230.0	0.38334464619	0.262642117767	0.119260139148	0.758084349481	0.241915650519	1092.99910061	0.092737069456
scaffold_0	7360428	782	4193.7	2611.5	1455.6	3227.99885533	10419976.61	1568.5	0.355820464958	0.221576446632	0.123502460546	0.595647486577	0.404352513423	1695.73313554	0.143876899333
scaffold_0	7560767	786	3478.25	2628.0	902.2	3109.53171515	9669187.4875	1679.5	0.295117088071	0.222976412693	0.0765484473104	0.552729381239	0.447270618761	1555.7190297	0.131997202588
scaffold_0	7591414	788	2268.65	1815.0	659.2	2012.06494117	4048405.3275	1012.5	0.192486848804	0.153996266757	0.0559307653148	0.231423020245	0.768576979755	1743.63216512	0.147940960896
scaffold_0	7651979	791	5468.0	4227.0	3332.4	2953.69785185	8724331.0	1071.5	0.463940268115	0.35864585101	0.282742236552	0.498717610098	0.501282389902	2741.01210798	0.232565086372
scaffold_0	7715450	794	3777.05	2961.5	2191.8	2110.73230124	4455190.8475	1523.0	0.320469200747	0.251272696419	0.185966400815	0.25467650551	0.74532349449	2815.12410486	0.238853224577
scaffold_0	7848655	796	5491.95	5018.5	4187.2	1764.38772595	3113064.0475	932.5	0.465972340064	0.425801798744	0.355268963177	0.177955176374	0.822044823626	4514.62906911	0.383050150103
scaffold_0	7851619	799	10236.1	10757.0	8932.8	1244.74752058	1549396.39	659.5	0.868496521296	0.912693025624	0.757916171729	0.088569686858	0.911430313142	9329.49182835	0.791574056368
scaffold_0	7961061	808	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	8123819	815	4462.55	3784.0	2153.8	2861.38614093	8187530.6475	1229.0	0.378631427117	0.321058883421	0.182742236552	0.468031957651	0.531968042349	2373.93398738	0.201419819055
scaffold_0	8202971	819	3366.55	2717.0	1555.6	2306.42503618	5319596.4475	1168.0	0.285639742067	0.230527744782	0.131987103343	0.304089382554	0.695910617446	2342.81788916	0.198779729269
scaffold_0	8265416	822	1881.85	1877.5	867.2	1044.68853133	1091374.1275	648.0	0.159668250467	0.159299168505	0.0735788223316	0.0623873047217	0.937612695278	1764.44645061	0.14970697867
scaffold_0	8281864	826	5457.8	4674.0	3583.4	2560.46809392	6555996.86	1370.0	0.463074834549	0.39657220431	0.304038689971	0.374766969047	0.625233030953	3412.39683634	0.289529682364
scaffold_0	8309973	831	2977.2	2188.5	1536.0	1931.92664457	3732340.56	1225.5	0.252604785339	0.185686407602	0.130324113355	0.213355495585	0.786644504415	2341.99801854	0.198710166175
scaffold_0	8482211	844	6348.05	6336.5	5514.8	1438.35244203	2068857.7475	766.0	0.538609367046	0.537629390803	0.467911080943	0.118264173089	0.881735826911	5597.30311602	0.474911175634
scaffold_0	8761802	858	10134.6	10576.5	9116.0	1336.17335702	1785359.24	884.0	0.859884608858	0.897378245376	0.773460037332	0.102058265939	0.897941734061	9100.28029801	0.77212627677
scaffold_0	9069175	869	5413.75	5338.5	3913.6	1790.03404646	3204221.8875	1032.5	0.459337349398	0.452952655693	0.332054980485	0.183166122647	0.816833877353	4422.13440352	0.375202308122
scaffold_0	9137024	873	6568.65	5843.5	4923.2	2139.34469581	4576795.7275	1058.0	0.557326489055	0.495800101816	0.417715934159	0.261627926213	0.738372073787	4850.10772248	0.4115143155
scaffold_0	9247428	878	7893.9	7171.0	6636.2	1793.58130287	3216933.89	951.5	0.669769217716	0.60843373494	0.563057865264	0.183892791489	0.816107208511	6442.26869326	0.546603486617
scaffold_0	9280038	881	8968.1	9061.0	7939.2	934.536992312	873359.39	677.5	0.760911250636	0.768793483794	0.673612760903	0.0499247114464	0.950075288554	8520.37019528	0.722922976012
scaffold_0	9454592	888	6253.05	5907.0	4639.2	2032.23417634	4129975.7475	1183.0	0.530548956389	0.501187849992	0.393619548617	0.236085911293	0.763914088707	4776.79299239	0.405293822534
scaffold_0	9693475	901	7938.0	7507.5	6840.8	1597.02204118	2550479.4	827.5	0.673510945189	0.63698455795	0.580417444426	0.145795590627	0.854204409373	6780.6746016	0.575316019141
scaffold_0	9988197	922	10100.05	10325.0	9267.0	978.643370948	957742.8475	703.5	0.856953164772	0.876039368743	0.786271847955	0.0547484069545	0.945251593045	9547.08835234	0.810036344166
scaffold_0	10060846	3	6346.8	6040.0	5077.8	1727.05873091	2982731.86	1001.5	0.538503309011	0.512472424911	0.430833191923	0.170504867913	0.829495132087	5264.63970433	0.446685873437
scaffold_0	10146294	13	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	10564788	22	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	10739396	31	9192.75	9378.0	7485.4	1645.71048107	2708362.9875	1330.0	0.779972000679	0.795689801459	0.635109451892	0.154820847169	0.845179152831	7769.52065719	0.659216074765
scaffold_0	10759207	34	6430.25	6288.5	5451.6	1578.31463514	2491077.0875	606.0	0.545583743424	0.53355676226	0.462548786696	0.142399917157	0.857600082843	5514.5829327	0.467892663559
scaffold_0	10759267	33	3742.8	2977.5	1775.8	2631.33541382	6923926.06	1553.5	0.317563210589	0.252630239267	0.150670286781	0.395799271846	0.604200728154	2261.40248534	0.191871923073
scaffold_0	10793676	40	7830.7	7804.5	6397.0	1942.99344054	3775223.51	1238.5	0.664406923469	0.662183947056	0.542762599695	0.215806856307	0.784193143693	6140.78125031	0.521023354006
scaffold_0	11143334	49	2880.85	2986.5	1509.6	1374.3013234	1888704.1275	1027.5	0.244429832004	0.253393857119	0.128084167657	0.107965872529	0.892034127471	2569.81651612	0.21803975192
scaffold_0	11143423	48	2352.0	1320.5	341.2	2957.98470246	8749673.5	1003.0	0.199558798575	0.112039708128	0.0289496012218	0.500166288631	0.499833711369	1175.60888914	0.0997462149278
scaffold_0	11150252	51	2065.05	637.0	168.6	2957.03238865	8744040.5475	596.0	0.17521211607	0.0540471746139	0.014305107755	0.499844286565	0.500155713435	1032.84655603	0.0876333409154
scaffold_0	11258340	59	3467.25	3063.0	1868.0	2063.98306376	4260026.0875	1116.5	0.294183777363	0.259884608858	0.158493127439	0.243520108225	0.756479891775	2622.90490476	0.222544112061
scaffold_0	11423979	67	8196.2	8321.5	6979.2	1309.06889047	1713661.36	1188.5	0.69541829289	0.706049550314	0.592160190056	0.0979597287147	0.902040271285	7393.30247151	0.627295305575
scaffold_0	11578415	72	6123.4	5847.5	4908.2	1579.46131323	2494698.04	1082.5	0.519548617003	0.496139487528	0.41644323774	0.142606905266	0.857393094734	5250.16087629	0.445457396597
scaffold_0	12032838	81	10970.25	11056.0	10459.2	443.008676552	196256.6875	379.5	0.930786526387	0.938062107585	0.887425759376	0.0112188162228	0.988781183777	10847.1767813	0.920344203405
scaffold_0	12808306	102	8365.25	8281.5	7390.2	1472.46092902	2168141.1875	598.5	0.709761581537	0.702655693195	0.62703207195	0.123939611116	0.876060388884	7328.46416811	0.621794007137
